Date,Open,High,Low,Close,Adj Close,Volume
2016/1/4,6242.29981,6242.29981,6071,6093.3999,6093.3999,686232700
2016/1/5,6093.3999,6166.29981,6079.2002,6137.2002,6137.2002,624070800
2016/1/6,6137.2002,6137.2002,6018.7002,6073.3999,6073.3999,699957700
2016/1/7,6073.3999,6073.3999,5888,5954.1001,5954.1001,1054315500
2016/1/8,5954.1001,6013.3999,5912.3999,5912.3999,5912.3999,809964200
2016/1/11,5912.3999,5941.8999,5871.79981,5871.79981,5871.79981,817313600
2016/1/12,5871.79981,5985.79981,5866.7002,5929.2002,5929.2002,806737100
2016/1/13,5929.2002,6011.1001,5929.2002,5961,5961,809502200
2016/1/14,5961,5961,5829.29981,5918.2002,5918.2002,1067078800
2016/1/15,5918.2002,5934.6001,5769.2002,5804.1001,5804.1001,1084338100
2016/1/18,5804.1001,5852.1001,5766.5,5779.8999,5779.8999,718879400
2016/1/19,5779.8999,5915.7002,5779.8999,5876.79981,5876.79981,808697900
2016/1/20,5876.79981,5876.79981,5639.8999,5673.6001,5673.6001,1035052400
2016/1/21,5673.6001,5781.2002,5659.2002,5773.79981,5773.79981,1089335700
2016/1/22,5773.79981,5926.8999,5773.79981,5900,5900,879968100
2016/1/25,5900,5933.5,5851.79981,5877,5877,803777200
2016/1/26,5877,5919.2002,5771.3999,5911.5,5911.5,852296000
2016/1/27,5911.5,5990.3999,5870.79981,5990.3999,5990.3999,875026000
2016/1/28,5990.3999,6020.5,5889.3999,5931.79981,5931.79981,892436800
2016/1/29,5931.79981,6083.79981,5931.79981,6083.79981,6083.79981,988153400
2016/2/1,6083.79981,6115.1001,5993.79981,6060.1001,6060.1001,808643200
2016/2/2,6060.1001,6060.5,5889.6001,5922,5922,986962800
2016/2/3,5922,5924.6001,5791,5837.1001,5837.1001,996202200
2016/2/4,5837.1001,5938.1001,5831.1001,5898.79981,5898.79981,1021666600
2016/2/5,5898.79981,5945.8999,5839.3999,5848.1001,5848.1001,954158300
2016/2/8,5848.1001,5882.3999,5666.1001,5689.3999,5689.3999,995838800
2016/2/9,5689.3999,5739.29981,5596.29981,5632.2002,5632.2002,1146904600
2016/2/10,5632.2002,5712.79981,5616.8999,5672.29981,5672.29981,994634100
2016/2/11,5672.29981,5672.29981,5499.5,5537,5537,1068310100
2016/2/12,5537,5707.6001,5537,5707.6001,5707.6001,1083597100
2016/2/15,5707.6001,5844.5,5707.6001,5824.29981,5824.29981,724655800
2016/2/16,5824.29981,5880.7002,5812.5,5862.2002,5862.2002,771095900
2016/2/17,5862.2002,6030.29981,5862.2002,6030.29981,6030.29981,948753000
2016/2/18,6030.29981,6036.5,5948.29981,5972,5972,809867000
2016/2/19,5972,6001.2002,5916.29981,5950.2002,5950.2002,692901300
2016/2/22,5950.2002,6065.79981,5950.2002,6037.7002,6037.7002,822107000
2016/2/23,6037.7002,6037.7002,5954.2002,5962.29981,5962.29981,747386200
2016/2/24,5962.29981,5966.7002,5845.6001,5867.2002,5867.2002,834682500
2016/2/25,5867.2002,6029,5867.2002,6012.79981,6012.79981,999956900
2016/2/26,6012.79981,6115.3999,6012.79981,6096,6096,858937600
2016/2/29,6096,6105,6033.2002,6097.1001,6097.1001,941705500
2016/3/1,6097.1001,6153.79981,6070.5,6152.8999,6152.8999,933626200
2016/3/2,6152.8999,6194,6097.79981,6147.1001,6147.1001,904552300
2016/3/3,6147.1001,6173.7002,6108.3999,6130.5,6130.5,902840400
2016/3/4,6130.5,6204.1001,6130.5,6199.3999,6199.3999,866051300
2016/3/7,6199.3999,6216.1001,6125.6001,6182.3999,6182.3999,817955900
2016/3/8,6182.3999,6182.5,6101.8999,6125.3999,6125.3999,913517000
2016/3/9,6125.3999,6174.79981,6118.2002,6146.29981,6146.29981,758331300
2016/3/10,6146.29981,6203.3999,6036.7002,6036.7002,6036.7002,1056246900
2016/3/11,6036.7002,6150.8999,6036.7002,6139.79981,6139.79981,721703700
2016/3/14,6139.79981,6197.79981,6139.79981,6174.6001,6174.6001,688585100
2016/3/15,6174.6001,6174.6001,6114.79981,6140,6140,700313300
2016/3/16,6140,6186.2002,6134.29981,6175.5,6175.5,700761300
2016/3/17,6175.5,6220,6125.7002,6201.1001,6201.1001,832614900
2016/3/18,6201.1001,6237,6186.2002,6189.6001,6189.6001,1129194800
2016/3/21,6189.6001,6215.29981,6154.1001,6184.6001,6184.6001,532073700
2016/3/22,6184.6001,6193.5,6110.3999,6192.7002,6192.7002,738984400
2016/3/23,6192.7002,6216.79981,6171.1001,6199.1001,6199.1001,621495500
2016/3/24,6199.1001,6199.1001,6090,6106.5,6106.5,625282200
2016/3/29,6106.5,6156.7002,6070.79981,6105.8999,6105.8999,596325500
2016/3/30,6105.8999,6221.79981,6105.8999,6203.2002,6203.2002,803811000
2016/3/31,6203.2002,6203.3999,6149.79981,6174.8999,6174.8999,746399600
2016/4/1,6174.8999,6174.8999,6076.8999,6146.1001,6146.1001,747479000
2016/4/4,6146.1001,6202,6132.8999,6164.7002,6164.7002,546684700
2016/4/5,6164.7002,6164.7002,6061.8999,6091.2002,6091.2002,826023000
2016/4/6,6091.2002,6161.6001,6091.2002,6161.6001,6161.6001,738661300
2016/4/7,6161.6001,6204.1001,6119.3999,6136.8999,6136.8999,761729900
