Date,Open,High,Low,Close,Adj Close,Volume
2016/2/9,201.149994,204.449997,199.147995,201.149994,166.069168,71339138
2016/2/10,203.25,204.399994,200,202.100006,166.8535,54145053
2016/2/11,201.25,203.399994,197.699997,200.600006,165.615082,70094745
2016/2/12,202.600006,205.5,200.600006,205.449997,169.619232,61097833
2016/2/15,209.399994,211.399994,208.369995,209.449997,172.921631,61308115
2016/2/16,209.5,211,208,211,174.201309,60244211
2016/2/17,212.399994,217.850006,211.350006,217.300003,179.402588,57840548
2016/2/18,215,216.899994,214.300003,215.550003,177.957809,84946290
2016/2/19,215.949997,217.350006,211.850006,212.949997,175.811218,59956670
2016/2/22,215.149994,216.699997,214.5,215.649994,178.040329,48586560
2016/2/23,215.5,216.399994,213.25,213.899994,176.595551,52978186
2016/2/24,214,215,210.800003,210.850006,174.077484,54532165
2016/2/25,214,218.100006,213.899994,218,179.980515,48105857
2016/2/26,220,220.75,217,218.850006,180.682281,40987128
2016/2/29,217.050003,220.199997,216.449997,219.699997,181.384033,53118241
2016/3/1,220.199997,222.800003,218.550003,222.600006,183.77829,44552977
2016/3/2,224,224,220,221.699997,183.035217,33511472
2016/3/3,222,223.25,220.115997,221.25,182.663696,30756925
2016/3/4,221.949997,223.75,220.649994,221.25,182.663696,44649566
2016/3/7,220.300003,220.300003,215.649994,218.300003,180.228195,47790334
2016/3/8,216.149994,219.050003,215.100006,217.649994,179.691544,35030347
2016/3/9,218.949997,219.5,215.350006,215.399994,177.833939,46528690
2016/3/10,216.399994,218.001999,212.300003,212.649994,175.563553,60360637
2016/3/11,215.699997,217.492996,215.199997,217.350006,179.443863,39728527
2016/3/14,217.800003,220.350006,217.300003,219.600006,181.301453,35448305
2016/3/15,218.899994,220.550003,217.949997,219.899994,181.549164,38088921
2016/3/16,221,221.959,218.850006,220.25,181.838104,35630366
2016/3/17,221.350006,221.600006,217.050003,219.699997,181.384033,64983796
2016/3/18,220.25,221.399994,217.350006,217.350006,179.443863,53292912
2016/3/21,217.300003,217.5,215,216.949997,179.113632,28878980
2016/3/22,217.149994,218.199997,214.649994,218.149994,180.104355,67393842
2016/3/23,218.5,221.037003,217.75,220.75,182.250916,37456342
2016/3/24,220.149994,220.75,217.75,218.350006,180.26947,30487250
2016/3/29,219.050003,220.300003,217.061005,217.850006,179.856674,29975571
2016/3/30,220.5,222.949997,220.100006,222.5,183.695694,56436575
2016/3/31,222.300003,222.300003,219.690002,221.199997,182.622421,41741681
2016/4/1,220,220.350006,214.369995,220.199997,181.796814,53217202
2016/4/4,219.550003,221.434006,218.399994,219.699997,181.384033,30967105
2016/4/5,219.899994,220.25,216.149994,216.149994,178.453156,45631722
2016/4/6,216.649994,220,215.050003,219.75,181.425308,63967736
2016/4/7,220.100006,222.75,219.850006,222.75,183.902084,53509984
2016/4/8,224.899994,228.660004,222.75,227.5,187.823685,55397807
2016/4/11,226.800003,227.5,224.449997,225.350006,186.048691,40309040
2016/4/12,225.949997,226.75,224.199997,226.5,186.998093,43575686
2016/4/13,228,228.050003,225.522003,226.800003,187.245773,45350775
2016/4/14,226.800003,226.800003,224.850006,226.800003,187.245773,40620044
2016/4/15,227,229.75,226.800003,229.75,189.68129,53675114
2016/4/18,228,228.649994,226.649994,228.350006,188.525436,25621236
2016/4/19,228.050003,233.350006,228.050003,232.350006,191.82785,52586330
2016/4/20,233.149994,236,230.600006,232.600006,192.034256,44456640
2016/4/21,233.699997,233.699997,230.300003,231.350006,191.002258,52403195
2016/4/22,230.25,231.300003,226.600006,228.050003,188.277802,44370034
2016/4/25,228.199997,229.369003,225.25,227.350006,187.699875,40243661
2016/4/26,228.100006,229,225.449997,226.699997,187.163208,41600823
2016/4/27,225.949997,226.449997,223.25,224.850006,185.63588,52812921
2016/4/28,224.949997,225,221.699997,223.899994,184.851532,45955004
2016/4/29,222.300003,222.899994,219.100006,219.199997,180.971237,56098193
2016/5/3,221.600006,222.449997,220,220.550003,182.085785,63526909
2016/5/4,219.75,220,216.550003,217.949997,179.939209,46623268
2016/5/5,218.5,220.050003,217.800003,219.350006,181.095062,54473392
2016/5/6,218.5,218.75,216.242996,218.75,180.599716,38552450
2016/5/9,220,221.550003,218.600006,218.899994,180.723541,32309028
2016/5/10,220.75,222.350006,219.350006,221.949997,183.241623,34700069
2016/5/11,222.050003,222.949997,220.800003,222.300003,183.530563,33022482
2016/5/12,222.449997,226.399994,220.199997,222.75,183.902084,44392470
2016/5/13,221.949997,224.5,220.649994,224.5,185.346893,35264042
2016/5/16,224.5,225.100006,222.100006,223.649994,184.645142,27028351
2016/5/17,228.649994,230.848007,226.5,227,187.410904,75424918
2016/5/18,228,230.300003,228,229.649994,189.59874,66044731
2016/5/19,230,230.449997,225.399994,225.399994,186.089935,53861989
2016/5/20,227.899994,229.25,226.964996,229.100006,189.144669,47003550
2016/5/23,229,229.671005,225.522003,225.850006,186.461456,43222730
2016/5/24,224.75,227.050003,224.149994,226.699997,187.163208,49970477
2016/5/25,229.25,229.380005,227.804993,228.949997,189.020798,39920498
2016/5/26,228,232.050003,228,232.050003,191.58017,39079943
2016/5/27,231.949997,233.899994,230.25,232.600006,192.034256,47960590
2016/5/31,233.050003,233.949997,230.600006,230.850006,190.589462,49696438
2016/6/1,231.199997,231.949997,227.350006,229.5,189.474884,35788055
2016/6/2,228.850006,231.093002,228.75,228.800003,188.896988,44327992
2016/6/3,230.699997,231.050003,226.649994,228.399994,188.566727,35842047
2016/6/6,228.550003,232.335007,228.350006,231.699997,191.291214,47071220
2016/6/7,232.550003,233.251999,230.050003,231.149994,190.837112,37316284
2016/6/8,231,231.600006,229.100006,231,190.713303,43734935
2016/6/9,222.5,229.376007,219.649994,219.649994,187.654785,50511860
2016/6/10,218.75,219,213,214.850006,183.553955,72622087
2016/6/13,212.899994,213.75,210.899994,211.100006,180.35022,57571307
2016/6/14,213,213,209.550003,209.550003,179.025986,73413474
2016/6/15,210.600006,213.5,210.298996,211.199997,180.435654,54248615
2016/6/16,208.75,210.300003,207.550003,209.75,179.196854,50169619
2016/6/17,210.949997,213.449997,210.149994,211.199997,180.435654,71685209
2016/6/20,215.850006,219.350006,211.199997,216.149994,184.664597,67983457
2016/6/21,215.25,215.725998,212.850006,214.550003,183.297684,56925715
2016/6/22,216,218.149994,212.149994,216.449997,184.920898,56119606
2016/6/23,218.199997,220.25,215.001999,217.899994,186.159683,49614871
2016/6/24,203.25,220.800003,202.970001,219.300003,187.355759,164157346
2016/6/27,211.399994,217.528,208.449997,209.300003,178.812408,126979054
2016/6/28,214.350006,219.300003,211.149994,218.100006,186.330566,94097820
2016/6/29,222,225,220.399994,222.600006,190.175064,85315164
2016/6/30,221.149994,227.649994,220.199997,227.649994,194.489456,103587714
2016/7/1,228.899994,230.899994,227.703995,229.199997,195.81369,62959876
2016/7/4,230.649994,230.649994,225.199997,225.899994,192.994354,35488786
2016/7/5,225.100006,229.800003,225.100006,228.550003,195.258362,62703473
2016/7/6,228.550003,229,222.699997,224.600006,191.883743,79922215
2016/7/7,227.300003,228.899994,226.199997,226.25,193.293396,47144407
2016/7/8,226.699997,228.949997,226.199997,228,194.788498,38159515
2016/7/11,229,236.119995,227.149994,230,196.497162,37775321
2016/7/12,228.550003,228.550003,224.449997,227.75,194.57489,72955972
2016/7/13,230.25,230.699997,226.813004,229.100006,195.728256,79428390
2016/7/14,231,232.5,226.149994,226.600006,193.592407,57375939
2016/7/15,227,227.899994,225.169998,227.899994,194.703033,51685990
2016/7/18,227.550003,229.199997,224.992004,225.699997,192.823517,81512598
2016/7/19,225.449997,227.899994,223.651001,224.699997,191.969162,39788825
2016/7/20,226.350006,227.5,224.100006,225.649994,192.780777,38561768
2016/7/21,226,226.110001,222.300003,225.100006,192.310913,44345725
2016/7/22,230.199997,236.300003,230.199997,235.550003,201.238708,96655909
2016/7/25,236.699997,238.199997,233.955002,234.899994,200.683395,41510072
2016/7/26,235.550003,235.550003,231.998001,232.550003,198.67569,47213710
